date,equity,net_return,gross_return,turnover,cost,exposure,benchmark_net_return,benchmark_equity
2009-12-30,120061.20731597663,0.001099372992238834,0.001099372992238834,0.0,0.0,1.0,-0.00035502329812009403,88027.96129872682
2009-12-31,119552.2071483158,-0.004239505657487097,-0.004239505657487097,0.0,0.0,1.0,-0.009597846244756347,87183.08246094227
2010-01-04,122182.56598524777,0.022001758894076958,0.022335092227410293,0.6666666666666666,0.0003333333333333333,1.0,0.016959276014778757,88661.64442021662
2010-01-05,122441.07977503118,0.0021157993180027277,0.0021157993180027277,0.0,0.0,1.0,0.0026473341873334277,88896.36142259545
2010-01-06,122953.71099882307,0.004186758437068469,0.004186758437068469,0.0,0.0,1.0,0.0007039898546290502,88958.9435591504
2010-01-07,122489.08771498894,-0.003778847178012912,-0.003778847178012912,0.0,0.0,1.0,0.004221327223254301,89334.46836934857
2010-01-08,123351.64994615408,0.007041951632231683,0.007041951632231683,0.0,0.0,1.0,0.0033276645757081003,89631.74351513096
2010-01-11,123644.59236047308,0.0023748560675667103,0.0023748560675667103,0.0,0.0,1.0,0.0013965171926604292,89756.91578595799
2010-01-12,121607.36748819308,-0.016476457509283393,-0.016476457509283393,0.0,0.0,1.0,-0.009326446292405866,88919.80273150824
2010-01-13,122621.50676911663,0.008339455921714773,0.008339455921714773,0.0,0.0,1.0,0.008446550630554661,89670.86834733887
2010-01-14,122730.6662657005,0.0008902149342318773,0.0008902149342318773,0.0,0.0,1.0,0.002704320651926606,89913.36712848676
2010-01-15,121354.87251603643,-0.011209861329079862,-0.011209861329079862,0.0,0.0,1.0,-0.011224047863890751,88904.17519223304
2010-01-19,123068.2078949398,0.01411838967303902,0.01411838967303902,0.0,0.0,1.0,0.012495823660508165,90015.10608811812
2010-01-20,120541.99587856735,-0.020526926162189763,-0.020526926162189763,0.0,0.0,1.0,-0.010168634663397014,89099.77536012112
2010-01-21,118374.61325933407,-0.017980311371454984,-0.017980311371454984,0.0,0.0,1.0,-0.019229217394926,87386.45640988227
2010-01-22,116270.83684467713,-0.017772192505904928,-0.017772192505904928,0.0,0.0,1.0,-0.02229201225469446,85438.43645269885
2010-01-25,116798.33200793914,0.004536779622276906,0.004536779622276906,0.0,0.0,1.0,0.00512765644158919,85876.53540173484
2010-01-26,116052.60492063832,-0.006384740898955132,-0.006384740898955132,0.0,0.0,1.0,-0.004190496022819179,85516.67012168038
2010-01-27,115888.4318669656,-0.0014146434178273406,-0.0014146434178273406,0.0,0.0,1.0,0.004757012654037052,85923.47400358033
2010-01-28,114608.84729350393,-0.01104152116693217,-0.01104152116693217,0.0,0.0,1.0,-0.011472052869176741,84937.75536710791
2010-01-29,113340.96866223813,-0.011062659307783421,-0.011062659307783421,0.0,0.0,1.0,-0.010868199901132303,84014.63486262472
2010-02-01,115422.91903673674,0.01836891283947761,0.018702246172810945,0.6666666666666666,0.0003333333333333333,1.0,0.01555027988561819,85321.08594922654
2010-02-02,116610.41024372322,0.010288175146640821,0.010288175146640821,0.0,0.0,1.0,0.01210384526695285,86353.79917156437
2010-02-03,115965.99074412396,-0.005526260462100955,-0.005526260462100955,0.0,0.0,1.0,-0.004983280088570297,85923.47400358031
2010-02-04,111669.08412034895,-0.037053161846873274,-0.037053161846873274,0.0,0.0,1.0,-0.030865546609577854,83271.39901186596
2010-02-05,112252.40910053933,0.005223692705867533,0.005223692705867533,0.0,0.0,1.0,0.0020668665918290863,83443.50988453845
2010-02-08,110792.50737867628,-0.013005526861837757,-0.013005526861837757,0.0,0.0,1.0,-0.007219207975604491,82841.11383246756
2010-02-09,112259.97406019182,0.013245179807149749,0.013245179807149749,0.0,0.0,1.0,0.012560031550203021,83881.6008358573
2010-02-10,112156.40247819707,-0.0009226047205321459,-0.0009226047205321459,0.0,0.0,1.0,-0.0019583926420880804,83717.3277259738
2010-02-11,114061.51348221293,0.01698619928885677,0.01698619928885677,0.0,0.0,1.0,0.010466338538352327,84593.54161948002
2010-02-12,114110.12166117836,0.00042615758358321987,0.00042615758358321987,0.0,0.0,1.0,-0.0008322609807065451,84523.13771557035
2010-02-16,116654.18654026647,0.022294822247601154,0.022294822247601154,0.0,0.0,1.0,0.015734630986994347,85853.07809738776
2010-02-17,117362.7224420973,0.006073814604041328,0.006073814604041328,0.0,0.0,1.0,0.004738465860893326,86259.88997700483
2010-02-18,118340.28571343413,0.008329418839266706,0.008329418839266706,0.0,0.0,1.0,0.0058951947250973635,86768.40882538474
2010-02-19,118011.76698551979,-0.0027760515021052106,-0.0027760515021052106,0.0,0.0,1.0,0.002073342724547844,86948.30947454345
2010-02-22,118080.52940095826,0.0005826742298240168,0.0005826742298240168,0.0,0.0,1.0,0.00018028557050397964,86963.98500012142
2010-02-23,116360.27058386402,-0.014568522226495628,-0.014568522226495628,0.0,0.0,1.0,-0.012144366893727332,85907.86245973935
2010-02-24,117524.53004217471,0.010005644129811234,0.010005644129811234,0.0,0.0,1.0,0.00919765009661555,86698.0129191922
2010-02-25,117343.09269266094,-0.0015438253567034983,-0.0015438253567034983,0.0,0.0,1.0,-0.0013539236989228431,86580.63042485139
2010-02-26,117861.3756547601,0.004416816961323826,0.004416816961323826,0.0,0.0,1.0,0.0006327554105667321,86635.41478720299
2010-03-01,119431.95076154241,0.013325613230434609,0.013325613230434609,0.0,0.0,1.0,0.01038465848845127,87535.09398277341
2010-03-02,120024.5555412122,0.004961861343561136,0.004961861343561136,0.0,0.0,1.0,0.0027703949105573056,87777.60076163844
2010-03-03,120011.79490915021,-0.00010631684495273264,-0.00010631684495273264,0.0,0.0,1.0,0.000891818124499455,87855.88241692274
2010-03-04,120183.37895345947,0.0014297265067916656,0.0014297265067916656,0.0,0.0,1.0,0.0030272768982040343,88121.84650013482
2010-03-05,122921.8941398792,0.02278613906736804,0.02278613906736804,0.0,0.0,1.0,0.014293305501038134,89381.39897347684
2010-03-08,123446.19152169648,0.004265288828210348,0.004265288828210348,0.0,0.0,1.0,0.00017510950383781143,89397.05050590342
2010-03-09,124003.65548635906,0.004515845793141422,0.004515845793141422,0.0,0.0,1.0,0.0016623991384367987,89545.66408564324
2010-03-10,124999.52738267428,0.008030988218930297,0.008030988218930297,0.0,0.0,1.0,0.00445607397304304,89944.68618877411
2010-03-11,125414.612241238,0.0033206914238402456,0.0033206914238402456,0.0,0.0,1.0,0.004174974958419675,90320.20300125515
2010-03-12,125615.4880000014,0.0016016934165294188,0.0016016934165294188,0.0,0.0,1.0,8.651186974728553e-05,90328.01677089275
2010-03-15,125109.96316609853,-0.004024382995692891,-0.004024382995692891,0.0,0.0,1.0,0.0002597787807485652,90351.48207295692
2010-03-16,126921.45945895939,0.014479232884561469,0.014479232884561469,0.0,0.0,1.0,0.007966250629914962,91071.24462393437
2010-03-17,128123.41964414562,0.009470110021661943,0.009470110021661943,0.0,0.0,1.0,0.005927204819816678,91611.04254401605
2010-03-18,127710.51151645072,-0.003222737332813419,-0.003222737332813419,0.0,0.0,1.0,-0.0005122810834273794,91564.11193988769
2010-03-19,126438.5612822045,-0.009959636204905215,-0.009959636204905215,0.0,0.0,1.0,-0.005061936288238922,91100.62023895881
2010-03-22,127506.36687351057,0.008445252622914548,0.008445252622914548,0.0,0.0,1.0,0.005346406775696977,91587.68121227458
2010-03-23,127977.42973567998,0.003694426197844103,0.003694426197844103,0.0,0.0,1.0,0.007033174382067076,92231.83334548966
2010-03-24,127371.29053921928,-0.004736297624609364,-0.004736297624609364,0.0,0.0,1.0,-0.004854898471853275,91784.05715872442
2010-03-25,127299.45629587104,-0.0005639751551869872,-0.0005639751551869872,0.0,0.0,1.0,-0.0016257007278140945,91634.84375019974
2010-03-26,127328.53295744822,0.0002284115142613028,0.0002284115142613028,0.0,0.0,1.0,-0.0006004734838153114,91579.81945633418
2010-03-29,128425.26759120508,0.008613423937927337,0.008613423937927337,0.0,0.0,1.0,0.006347621923289637,92161.13352604612
2010-03-30,128670.35625075911,0.0019084146301658889,0.0019084146301658889,0.0,0.0,1.0,0.0006816546809413904,92223.95559411502
2010-03-31,128102.58622015818,-0.004412593911642171,-0.004412593911642171,0.0,0.0,1.0,-0.0034067322072084405,91909.77327431638
2010-04-01,129790.55566921791,0.013176700790089996,0.01351003412342333,0.6666666666666666,0.0003333333333333333,1.0,0.0068375385626924245,92538.20989336784
2010-04-05,131942.6070770177,0.016580955345352495,0.016580955345352495,0.0,0.0,1.0,0.008149031102854254,93292.30664399135
2010-04-06,133341.08238198463,0.010599118328400436,0.010599118328400436,0.0,0.0,1.0,0.002358192339441123,93512.30784684801
2010-04-07,131836.2837795516,-0.011285333638752244,-0.011285333638752244,0.0,0.0,1.0,-0.00571261185174099,92978.10832875846
2010-04-08,131996.83892881332,0.0012178373408205194,0.0012178373408205194,0.0,0.0,1.0,0.0034640849347657987,93300.19239308314
2010-04-09,133156.57774317672,0.008786110514273915,0.008786110514273915,0.0,0.0,1.0,0.006567115152231073,93912.90550025382
2010-04-12,132706.0398137457,-0.003383519891146121,-0.003383519891146121,0.0,0.0,1.0,0.0015893597800258341,94062.1668950813
2010-04-13,133798.56147822327,0.00823264461821723,0.00823264461821723,0.0,0.0,1.0,0.0007516286491933144,94132.86671452485
2010-04-14,135478.51458311765,0.012555838316451462,0.012555838316451462,0.0,0.0,1.0,0.011349479569483956,95201.22576211831
2010-04-15,134134.80084311467,-0.009918279249943816,-0.009918279249943816,0.0,0.0,1.0,0.0008250479898854746,95279.77134206798
2010-04-16,131200.7321675847,-0.021874030133027945,-0.021874030133027945,0.0,0.0,1.0,-0.015912372744876335,93763.6441054264
2010-04-19,131006.41977942856,-0.0014810312789104532,-0.0014810312789104532,0.0,0.0,1.0,0.003770108346260681,94117.14320264409
2010-04-20,132858.42101354385,0.01413672121742926,0.01413672121742926,0.0,0.0,1.0,0.008930828608869179,94957.6872777433
2010-04-21,133793.7789241361,0.007040260628243551,0.007040260628243551,0.0,0.0,1.0,-0.0018198281678608597,94784.88060368033
2010-04-22,135142.06301238036,0.010077330194916781,0.010077330194916781,0.0,0.0,1.0,0.0029835062117073985,95067.67188373736
2010-04-23,136459.81946591227,0.009750897863762892,0.009750897863762892,0.0,0.0,1.0,0.006527969434461767,95688.27073999983
2010-04-26,136650.03612962086,0.0013939389957650834,0.0013939389957650834,0.0,0.0,1.0,-0.0037765219089087587,95326.90188912464
2010-04-27,132522.80858006928,-0.030202901268439088,-0.030202901268439088,0.0,0.0,1.0,-0.023650453585053577,93072.37742058893
2010-04-28,133105.92400279452,0.0044001136783401815,0.0044001136783401815,0.0,0.0,1.0,0.007596047491150948,93779.35961959005
2010-04-29,136777.80515624347,0.027586158775111242,0.027586158775111242,0.0,0.0,1.0,0.01239774015616546,94942.01175216533
2010-04-30,133478.27518270054,-0.024123284985994843,-0.024123284985994843,0.0,0.0,1.0,-0.016961978121897148,93331.6074259762
2010-05-03,136201.6306050409,0.020402986318280858,0.020402986318280858,0.0,0.0,1.0,0.012961854211317236,94541.35811473959
2010-05-04,131659.73465101104,-0.03334685446755418,-0.03334685446755418,0.0,0.0,1.0,-0.023514591732726076,92318.25667681405
2010-05-05,129632.35592713373,-0.01539862380287534,-0.01539862380287534,0.0,0.0,1.0,-0.005956471221362447,91768.36563771225
2010-05-06,124471.01365561299,-0.039815231580161384,-0.039815231580161384,0.0,0.0,1.0,-0.03321399438049488,88720.37165711408
2010-05-07,122795.84883213798,-0.013458272526886101,-0.013458272526886101,0.0,0.0,1.0,-0.014874681922602773,87400.6843486594
2010-05-10,130741.55493269903,0.06470663443536129,0.06470663443536129,0.0,0.0,1.0,0.044040814025799735,91249.88163378634
2010-05-11,130502.22261821099,-0.0018305757080161098,-0.0018305757080161098,0.0,0.0,1.0,-0.002840705163797419,90990.66762383335
2010-05-12,133078.72580671447,0.019742983198386778,0.019742983198386778,0.0,0.0,1.0,0.01398592608999838,92263.25637609989
2010-05-13,131516.0917066723,-0.01174217810224413,-0.01174217810224413,0.0,0.0,1.0,-0.012430610810371778,91116.36774399104
2010-05-14,128376.4056555193,-0.023873018201876223,-0.023873018201876223,0.0,0.0,1.0,-0.018105650438606125,89466.64664038284
2010-05-17,128255.04969716763,-0.0009453135701376442,-0.0009453135701376442,0.0,0.0,1.0,0.0005270627879636613,89513.80118059088
2010-05-18,125459.55708497112,-0.021796355143888297,-0.021796355143888297,0.0,0.0,1.0,-0.013602242732335124,88296.2127290385
2010-05-19,124174.74168302963,-0.0102408730892564,-0.0102408730892564,0.0,0.0,1.0,-0.005694473920119236,87793.4122484077
2010-05-20,117899.21273928952,-0.05053788603610813,-0.05053788603610813,0.0,0.0,1.0,-0.03775898082125595,84478.42247908744
2010-05-21,121071.94844080295,0.026910575802819782,0.026910575802819782,0.0,0.0,1.0,0.014599041145936686,85711.72644480345
2010-05-24,119209.18317862437,-0.01538560571765616,-0.01538560571765616,0.0,0.0,1.0,-0.012831080717930599,84611.952364317
2010-05-25,119092.3505505608,-0.0009800639929601336,-0.0009800639929601336,0.0,0.0,1.0,0.0010216916411935895,84698.39968879269
2010-05-26,119086.24883616221,-5.12351496160246e-05,-5.12351496160246e-05,0.0,0.0,1.0,-0.006028806300696021,84187.76944309003
2010-05-27,125369.63243974563,0.05276330109472223,0.05276330109472223,0.0,0.0,1.0,0.033498393336800714,87007.92445804256
2010-05-28,123610.38691166675,-0.014032469377497839,-0.014032469377497839,0.0,0.0,1.0,-0.012550124803579754,85915.96414719368
2010-06-01,121082.3797669227,-0.02045141357376849,-0.020118080240435154,0.6666666666666666,0.0003333333333333333,1.0,-0.016823548872563987,84470.55272542991
2010-06-02,123978.9039723522,0.02392192993732989,0.02392192993732989,0.0,0.0,1.0,0.026039135441736194,86670.0928886857
2010-06-03,124786.70825740288,0.006515659190137931,0.006515659190137931,0.0,0.0,1.0,0.0034444498375636456,86968.62367605776
2010-06-04,118918.33616255537,-0.04702722090194559,-0.04702722090194559,0.0,0.0,1.0,-0.03513708296744367,83912.79993038774
2010-06-07,116961.5324115493,-0.016455021270489513,-0.016455021270489513,0.0,0.0,1.0,-0.012450422194082544,82868.05014376683
2010-06-08,117571.8606615307,0.005218196422340522,0.005218196422340522,0.0,0.0,1.0,0.010711904293824182,83755.72476592269
2010-06-09,117502.13518703231,-0.00059304559871783,-0.00059304559871783,0.0,0.0,1.0,-0.005346311380312607,83307.9405814403
2010-06-10,121668.21811384447,0.03545538062079334,0.03545538062079334,0.0,0.0,1.0,0.029231605923890625,85743.16547084786
2010-06-11,123090.14523303747,0.011686923185334264,0.011686923185334264,0.0,0.0,1.0,0.00485544431442908,86159.48663613445
2010-06-14,123848.92415423911,0.006164416491386177,0.006164416491386177,0.0,0.0,1.0,-0.0015500774621020064,86025.93275775349
2010-06-15,126913.69488559499,0.024746042424551584,0.024746042424551584,0.0,0.0,1.0,0.02273800004481097,87981.99042065418
2010-06-16,126505.78253818987,-0.003214092441109928,-0.003214092441109928,0.0,0.0,1.0,-0.00035733478970056964,87950.55139460979
2010-06-17,126781.69298080244,0.0021810105204422094,0.0021810105204422094,0.0,0.0,1.0,0.0016078993488835014,88091.96702893113
2010-06-18,126710.56327386727,-0.0005610408353352949,-0.0005610408353352949,0.0,0.0,1.0,0.0010841934992149582,88187.47576691696
2010-06-21,125585.01575046594,-0.008882823138972373,-0.008882823138972373,0.0,0.0,1.0,-0.0028637163233100615,87934.93185305172
2010-06-22,123156.89702041708,-0.019334462121448254,-0.019334462121448254,0.0,0.0,1.0,-0.016515955792285264,86482.6024059691
2010-06-23,122982.27485647592,-0.0014178837577583092,-0.0014178837577583092,0.0,0.0,1.0,-0.0031032761077887105,86214.22301218327
2010-06-24,120837.41433137696,-0.017440403729741427,-0.017440403729741427,0.0,0.0,1.0,-0.01657007599546334,84785.64678498157
2010-06-25,122552.84237363153,0.014196166408777003,0.014196166408777003,0.0,0.0,1.0,0.004189041819766093,85140.81740507975
2010-06-28,121692.60114970533,-0.007019349427274409,-0.007019349427274409,0.0,0.0,1.0,-0.0031523703600723207,84872.42201585966
2010-06-29,117266.37691856814,-0.03637217209033172,-0.03637217209033172,0.0,0.0,1.0,-0.030874717220873094,82252.00998626939
2010-06-30,115806.72216491637,-0.012447342469405301,-0.012447342469405301,0.0,0.0,1.0,-0.009500375129953609,81470.58503620715
2010-07-01,113885.36832060947,-0.01659103900351111,-0.016257705670177775,0.6666666666666666,0.0003333333333333333,1.0,-0.004456287739048714,81107.52866701718
2010-07-02,113211.55096306757,-0.005916627987231618,-0.005916627987231618,0.0,0.0,1.0,-0.005449676990258223,80665.51883430382
2010-07-06,111250.11065952081,-0.017325443268475477,-0.017325443268475477,0.0,0.0,1.0,0.006555775749281123,81194.34388648093
2010-07-07,114735.13486858635,0.03132602914644633,0.03132602914644633,0.0,0.0,1.0,0.03149635694367414,83751.66992333696
2010-07-08,115593.13840664392,0.007478123759041147,0.007478123759041147,0.0,0.0,1.0,0.009895581022325572,84580.44135881841
2010-07-09,117058.10420747203,0.012673466790688998,0.012673466790688998,0.0,0.0,1.0,0.007465127421464546,85211.84513092569
2010-07-12,116404.22684513347,-0.005585921340222917,-0.005585921340222917,0.0,0.0,1.0,0.0006484571197522548,85267.10135858806
2010-07-13,118925.29387081621,0.021657864959120587,0.021657864959120587,0.0,0.0,1.0,0.015088313668991882,86553.63812953216
2010-07-14,118529.04975901317,-0.003331874144733719,-0.003331874144733719,0.0,0.0,1.0,-9.101583185744389e-05,86545.76037815752
2010-07-15,118011.76216406093,-0.004364226288863127,-0.004364226288863127,0.0,0.0,1.0,0.0002732571700205799,86569.40962771572
2010-07-16,114781.4443206141,-0.02737284643674768,-0.02737284643674768,0.0,0.0,1.0,-0.027534710208961033,84185.74602065573
2010-07-19,115107.51979192557,0.002840837848325524,0.002840837848325524,0.0,0.0,1.0,0.005906772629344026,84683.01208103144
2010-07-20,116773.58664280677,0.01447400529429236,0.01447400529429236,0.0,0.0,1.0,0.01109157400392391,85622.27997640338
2010-07-21,114997.59907921005,-0.01520881232353688,-0.01520881232353688,0.0,0.0,1.0,-0.012997765705446751,84509.38164210392
2010-07-22,118131.90030615975,0.027255362303614694,0.027255362303614694,0.0,0.0,1.0,0.022321658404222733,86395.77119107106
2010-07-23,119344.12068015077,0.010261583626855475,0.010261583626855475,0.0,0.0,1.0,0.00867905867445784,87145.6051584634
2010-07-26,121050.62440008415,0.014299017917329383,0.014299017917329383,0.0,0.0,1.0,0.010415636119016414,88053.28207116543
2010-07-27,120194.96406070706,-0.0070686156607424975,-0.0070686156607424975,0.0,0.0,1.0,-8.946573244461575e-05,88045.40431979079
2010-07-28,119564.58361037495,-0.005244649434844262,-0.005244649434844262,0.0,0.0,1.0,-0.006454553654584361,87477.11053356912
2010-07-29,119303.71399620343,-0.0021818301565084868,-0.0021818301565084868,0.0,0.0,1.0,-0.004872569886338662,87050.87219903934
2010-07-30,119981.28795321792,0.005679403719452081,0.005679403719452081,0.0,0.0,1.0,-0.00018108377398429187,87035.10869857292
2010-08-02,120739.48054480579,0.006319256981834407,0.00665259031516774,0.6666666666666666,0.0003333333333333333,1.0,0.02258103703066605,89000.45171106343
2010-08-03,120738.73778302062,-6.15177224390839e-06,-6.15177224390839e-06,0.0,0.0,1.0,-0.004788990739948651,88574.2293719679
2010-08-04,120969.62391756194,0.0019122788491978313,0.0019122788491978313,0.0,0.0,1.0,0.006683377669168156,89166.20439861629
2010-08-05,120740.92255429908,-0.0018905685233735108,-0.0018905685233735108,0.0,0.0,1.0,-0.0010624312211446885,89071.47143919223
2010-08-06,121289.47693649215,0.00454323497442551,0.00454323497442551,0.0,0.0,1.0,-0.0040764607557147725,88708.3750814166
2010-08-09,121451.23942198534,0.001333689365136892,0.001333689365136892,0.0,0.0,1.0,0.005339211836729918,89182.00788766837
2010-08-10,121254.8095702187,-0.0016173556787193826,-0.0016173556787193826,0.0,0.0,1.0,-0.0053990997883316405,88700.50532775908
2010-08-11,120654.3495162816,-0.00495205143668446,-0.00495205143668446,0.0,0.0,1.0,-0.027406677000824442,86269.51922843127
2010-08-12,120542.5753886404,-0.0009263994882018709,-0.0009263994882018709,0.0,0.0,1.0,-0.006130288516449034,85740.66218538563
2010-08-13,121033.54466522414,0.004072994748957614,0.004072994748957614,0.0,0.0,1.0,-0.0029454392749986846,85488.1182715204
2010-08-16,122347.24176309998,0.010853991771533454,0.010853991771533454,0.0,0.0,1.0,-0.00046187388700513754,85448.63354204159
2010-08-17,123055.31837914385,0.005787434239138041,0.005787434239138041,0.0,0.0,1.0,0.012285232823867398,86498.3898995869
2010-08-18,123366.81068469053,0.0025313193257274027,0.0025313193257274027,0.0,0.0,1.0,0.0018249928227243029,86656.24884033084
2010-08-19,123016.53114206903,-0.002839333696619298,-0.002839333696619298,0.0,0.0,1.0,-0.017396849117448876,85148.7031541715
2010-08-20,122694.92919933231,-0.0026142985804509244,-0.0026142985804509244,0.0,0.0,1.0,-0.003244689913968979,84872.42201585963
2010-08-23,122422.92194240459,-0.0022169396787851126,-0.0022169396787851126,0.0,0.0,1.0,-0.0038127300385287777,84548.82638299707
2010-08-24,123108.75615732193,0.005602171587115104,0.005602171587115104,0.0,0.0,1.0,-0.014843042031401077,83293.86459928862
2010-08-25,123969.53619720034,0.006992029379115805,0.006992029379115805,0.0,0.0,1.0,0.0038849876208688627,83617.46023215118
2010-08-26,123972.92911095929,2.7368931618476644e-05,2.7368931618476644e-05,0.0,0.0,1.0,-0.006701758728651419,83057.0761881727
2010-08-27,123504.58514275338,-0.003777792229033664,-0.003777792229033664,0.0,0.0,1.0,0.015489791237405681,84343.61295911678
2010-08-30,123940.76912228363,0.003531722964180509,0.003531722964180509,0.0,0.0,1.0,-0.014504605127972692,83120.24215807824
2010-08-31,125112.92325335939,0.009457373383888523,0.009457373383888523,0.0,0.0,1.0,0.0,83120.24215807824
2010-09-01,127765.6217074877,0.02120243365073093,0.021535766984064265,0.6666666666666666,0.0003333333333333333,1.0,0.02991129795489189,85606.47648735128
2010-09-02,128588.64899720419,0.006441695964198782,0.006441695964198782,0.0,0.0,1.0,0.00931261832175756,86403.6969287485
2010-09-03,129571.00822023151,0.007639548519159637,0.007639548519159637,0.0,0.0,1.0,0.012970927598302318,87524.43302583694
2010-09-07,128578.27514943991,-0.0076616913337916506,-0.0076616913337916506,0.0,0.0,1.0,-0.011272079758932962,86537.85063591432
2010-09-08,129137.16814842129,0.004346714080055861,0.004346714080055861,0.0,0.0,1.0,0.007022990726983203,87145.60515846341
2010-09-09,128481.84066946353,-0.005074661992003422,-0.005074661992003422,0.0,0.0,1.0,0.0046192701933038816,87548.15425484933
2010-09-10,128924.68134333333,0.0034467180074813824,0.0034467180074813824,0.0,0.0,1.0,0.005048488381323768,87990.14009441127
2010-09-13,130619.1726067904,0.013143265089362846,0.013143265089362846,0.0,0.0,1.0,0.011123253450515458,88968.87672382777
2010-09-14,131294.54221427205,0.005170524311272036,0.005170524311272036,0.0,0.0,1.0,-0.0006215231470177995,88913.58050757974
2010-09-15,131706.94971413806,0.003141086391793594,0.003141086391793594,0.0,0.0,1.0,0.0038174496306231376,89253.00362264577
2010-09-16,131498.3812770036,-0.0015835795877679284,-0.0015835795877679284,0.0,0.0,1.0,-0.0002652374906024768,89229.33037993616
2010-09-17,131527.39991646266,0.00022067678078840913,0.00022067678078840913,0.0,0.0,1.0,0.0003730443628802149,89262.61687863799
2010-09-20,133405.30579296296,0.014277678093636743,0.014277678093636743,0.0,0.0,1.0,0.01529063851915935,90627.49928660344
2010-09-21,133027.81173271715,-0.002829678010195698,-0.002829678010195698,0.0,0.0,1.0,-0.0020137365442396415,90444.99937937695
2010-09-22,132523.8632044666,-0.0037882945053859802,-0.0037882945053859802,0.0,0.0,1.0,-0.004913053951011159,90000.6382178269
2010-09-23,131185.34671765138,-0.010100192180106013,-0.010100192180106013,0.0,0.0,1.0,-0.00811140492145812,89270.60659805244
2010-09-24,133364.95228416263,0.016614702945462263,0.016614702945462263,0.0,0.0,1.0,0.020622090410052474,91111.5531182777
2010-09-27,132747.39719823067,-0.004630565042426907,-0.004630565042426907,0.0,0.0,1.0,-0.004790560554835954,90675.07770581945
2010-09-28,133641.7381714679,0.006737163907641378,0.006737163907641378,0.0,0.0,1.0,0.0035007347221021057,90992.50709877352
2010-09-29,133478.23862122648,-0.0012234168193147785,-0.0012234168193147785,0.0,0.0,1.0,-0.0017439095884703715,90833.824393165
2010-09-30,133852.76675539103,0.0028059115705548012,0.0028059115705548012,0.0,0.0,1.0,-0.002970468156241468,90564.00541029547
2010-10-01,134164.09094736085,0.002325870428503888,0.0026592037618372215,0.6666666666666666,0.0003333333333333333,1.0,0.00420585722092337,90944.90468640611
2010-10-04,134533.5233134526,0.0027535860265076964,0.0027535860265076964,0.0,0.0,1.0,-0.007503589281069201,90262.49147443334
2010-10-05,135860.55723134617,0.009863964647693605,0.009863964647693605,0.0,0.0,1.0,0.020131699077231113,92079.62879075778
2010-10-06,136468.32669694812,0.004473479853074817,0.004473479853074817,0.0,0.0,1.0,-8.624853527317011e-05,92071.68705764606
2010-10-07,135720.0128862967,-0.005483424826576673,-0.005483424826576673,0.0,0.0,1.0,-0.0012063675498247273,91960.6147621221
2010-10-08,136095.62705329168,0.0027675665438498345,0.0027675665438498345,0.0,0.0,1.0,0.005608887808154828,92476.4115330918
2010-10-11,136312.99832584494,0.001597195128599719,0.001597195128599719,0.0,0.0,1.0,0.0009437118925081922,92563.68262243205
2010-10-12,136072.39676985907,-0.0017650668603937567,-0.0017650668603937567,0.0,0.0,1.0,0.003086290949624537,92849.36107837358
2010-10-13,137197.39076042135,0.008267613544464775,0.008267613544464775,0.0,0.0,1.0,0.007776918231414687,93571.44296731919
2010-10-14,136628.63060404168,-0.00414556102872865,-0.00414556102872865,0.0,0.0,1.0,-0.003900760775704226,93206.44315286624
2010-10-15,135652.08738549924,-0.00714742740394251,-0.00714742740394251,0.0,0.0,1.0,0.0020429665669623454,93396.86080005302
2010-10-18,136802.3035688588,0.00847916317049265,0.00847916317049265,0.0,0.0,1.0,0.004928095194871807,93857.12942097787
2010-10-19,135098.52649272786,-0.012454301073032505,-0.012454301073032505,0.0,0.0,1.0,-0.013104437905873567,92627.18449645712
2010-10-20,136599.6635787057,0.011111424565082887,0.011111424565082887,0.0,0.0,1.0,0.009766093984623803,93531.79028578062
2010-10-21,135368.45992269626,-0.00901322612189311,-0.00901322612189311,0.0,0.0,1.0,0.0022058500988173524,93738.10739462507
2010-10-22,135788.11680155824,0.0031001082460539262,0.0031001082460539262,0.0,0.0,1.0,0.0018621047645310806,93912.65757102273
2010-10-25,136389.813204884,0.004431141822263414,0.004431141822263414,0.0,0.0,1.0,0.00295756424584237,94190.41028928682
2010-10-26,135371.54353336498,-0.0074658777484312155,-0.0074658777484312155,0.0,0.0,1.0,0.00016837672777203494,94206.26976235883
2010-10-27,134187.53400298694,-0.0087463694324074,-0.0087463694324074,0.0,0.0,1.0,-0.0028640448861101397,93936.45877720643
2010-10-28,134626.1412730153,0.0032686141323571656,0.0032686141323571656,0.0,0.0,1.0,0.00016891706368005188,93952.32624799557
2010-10-29,135525.69822816396,0.006681889168348146,0.006681889168348146,0.0,0.0,1.0,0.0007603389109396286,94023.76185741523
2010-11-01,135322.87674643847,-0.0014965536748907653,-0.001163220341557432,0.6666666666666666,0.0003333333333333333,1.0,0.0003376055017192403,94055.50479671062
2010-11-02,136766.10774926926,0.010665092536682092,0.010665092536682092,0.0,0.0,1.0,0.007930754112099647,94801.43587814274
2010-11-03,136628.64095164122,-0.001005123271330029,-0.001005123271330029,0.0,0.0,1.0,0.004017273457548098,95182.27917023345
2010-11-04,140376.8276097705,0.027433389017284572,0.027433389017284572,0.0,0.0,1.0,0.019258088756065384,97015.30795049839
