path,sharpe_costed,cagr,annual_turnover,sharpe_cost_free
125,0.47955398429494134,0.06882873598607597,16.420276766432977,0.5282798583138973
126,0.5066400135936673,0.07582422426508817,16.227849278268828,0.553170764758727
127,0.43529124925810536,0.06157118631704894,16.170483101539872,0.48253964503632146
128,0.47581467773075753,0.07032902371895355,16.015589402134356,0.5214945865246959
129,0.4579469926497566,0.06483258153118943,16.177870746555,0.5060756428825729
130,0.48164437039299574,0.07002828964509478,15.752670431033449,0.5276093202854387
131,0.5800958808378228,0.09287745711737116,16.92165623487942,0.6266366760218018
132,0.48093702568393715,0.0712499708689116,16.570967739859405,0.5282029670796282
133,0.499155342414654,0.07432349917274417,15.914234300025726,0.5447871871721355
134,0.3852839413082386,0.05647798072797605,15.936286544720112,0.42729932064913034
135,0.4091681092816581,0.05881740420107606,15.809860204289322,0.45338399335553475
136,0.4465410173127786,0.06364236210927987,15.870597236133538,0.49296529353417357
137,0.4164002454391546,0.059041208721146266,15.723134200746776,0.46153702938836316
138,0.530543511374478,0.08213510915829558,15.589708992865994,0.5742175645971698
139,0.6008587884174569,0.09172953596072997,16.10480488913713,0.6482192983030489
140,0.4274034529968678,0.06243003330112695,16.50832210361901,0.4735271685513925
141,0.4829211279810967,0.0699782762871699,15.982296889749788,0.5299615290928105
142,0.5643713221103315,0.08783266686012459,16.842073637015748,0.6120267523951372
143,0.37875095832086675,0.053941557795749384,16.501004890630778,0.42391004301775903
144,0.5358209573545938,0.08021704149286268,15.564411320035383,0.5811874971783483
145,0.5256302026986167,0.0758343721103718,15.47427672107084,0.5722922537093103
146,0.6237151256491771,0.09794020059691011,16.507523764691832,0.6711965438080771
147,0.42741679672758703,0.059825355500540356,16.244119879146172,0.475331425899668
148,0.5920207142074975,0.08731386978503819,15.94999570410584,0.64053069252873
149,0.43809052702065,0.06414509714890992,15.666916070732473,0.48195128741006665
150,0.4049617316127984,0.05829346632682153,15.991344773549597,0.4492377378495946
151,0.5626713467789256,0.08395951379503508,16.28405378793773,0.610880432317615
152,0.4342198747718495,0.060330271919367684,15.797156040055876,0.48146561596237075
153,0.2664558821599251,0.03299528333569457,15.842263261941367,0.30839047662180574
154,0.4135734515930071,0.056711426358295736,15.44829653353707,0.4597772337420595
155,0.40399975364841717,0.058788819907712675,15.691470857806868,0.4467484488029312
156,0.34922984532349116,0.047141440374057764,15.399385833760608,0.3927323825958296
157,0.5026535372549389,0.07807190658512742,15.61866784097196,0.545288757081914
158,0.4844254913965411,0.07580727570667145,15.924552192428632,0.527051406317683
159,0.41872919112592377,0.06251519936023042,16.629282093772307,0.46330253266501015
160,0.392460529280404,0.05591261551429394,16.188217469287437,0.437276329463323
161,0.463783807854263,0.06734688354012075,15.98274455945576,0.5099650127191292
162,0.37854196346853125,0.05345496596059074,15.979780065383633,0.42263287421795326
163,0.46148512319465823,0.06869733464135153,16.303639339116657,0.5071403361885662
164,0.36616037586544764,0.05007875157465991,16.114172443377157,0.41211341490358616
165,0.4553029754454883,0.06598844380910052,15.586677717432245,0.5001547573682925
166,0.3459961347356344,0.04676771011954761,16.007149720282584,0.3909954150293079
167,0.2489302739060883,0.02985690781573469,15.975873696966362,0.2903277087469062
168,0.48537450847949026,0.067685194326911,15.913952920880762,0.5343362960312462
169,0.44645587298573775,0.06635988529571346,16.54866930901972,0.49233091897745146
170,0.39170393319431296,0.05661202039371527,15.958487529267954,0.4351959575854585
171,0.41834073055989507,0.060088506593275026,16.46348019584077,0.46478007938072213
172,0.5255720244667407,0.07899252118066591,15.812410510315969,0.5711070341943696
173,0.558181575056669,0.0858434218707329,16.40378050425935,0.6049439170878962
174,0.4223161060538435,0.05925592535751889,15.4694760574176,0.4674836157397679
175,0.36887887863224933,0.05069220066080837,15.923665692467367,0.41401914456639716
176,0.45178973225774305,0.06622433871304567,16.201421050293145,0.49758134297435924
177,0.49715910954551323,0.07543766339783708,16.514013251719362,0.5436047023296223
178,0.45225107499943856,0.07150395999393577,16.53760576821056,0.49474372008444184
179,0.4140249880363271,0.06210836981437318,16.922692868066676,0.45902240395568994
180,0.4876535806642635,0.07078905431637228,16.65551294764981,0.5365655602528967
181,0.45263409303324864,0.06912258556363149,15.406757544731882,0.49411862614147933
182,0.5128932590812139,0.08101897244195566,16.452973188496184,0.5571331510965633
183,0.28077038196055426,0.034128735424408196,16.069035058459264,0.32721669068187587
184,0.4192291630939813,0.061027419361823876,16.42273868967235,0.4647729920269075
185,0.5902804986067973,0.08780781739758381,15.000644003927578,0.6354452680654682
186,0.3481524299866801,0.046990479492504456,16.022673158027334,0.393350978313322
187,0.4369408709869469,0.058382123585499546,15.657010554718491,0.4862017312085912
188,0.4302435649020665,0.06034214467059229,16.235852318384524,0.47808311256337876
189,0.3618924660761976,0.04927915862502674,15.895740052969353,0.4070632100227556
190,0.3605873486098739,0.04880669485964728,16.36688585124409,0.407478393987377
191,0.47741579180041793,0.07458436952095782,15.926128255340064,0.5196402321749893
192,0.38848188946605094,0.05613879173075076,16.065305699992795,0.432010751711495
193,0.3557741851266819,0.047178500798046086,15.84271631933571,0.4022430220544841
194,0.5914109342050936,0.08906863232103612,15.982812006346213,0.6390263304304644
195,0.326985451198772,0.043900018144632735,16.133707272778228,0.3711903504890926
196,0.6425070809899521,0.09816520004883311,16.108545447866,0.6905139544275543
197,0.3455639980120308,0.047934512992290346,15.808717883794829,0.388172941440379
198,0.5004198033978355,0.07419222733982744,15.44350460864424,0.5450301952960851
199,0.6363464611601312,0.09473525876818156,16.357165521640272,0.6863660352529023
200,0.515052983794099,0.07983430963638583,16.44595740469666,0.5604484951997732
201,0.5579465840238397,0.08663318615237614,16.318070069345243,0.6039354556819333
202,0.43982898064409315,0.06920444262498981,16.254181181252044,0.4813311440208886
203,0.42551003121188713,0.060642864577359124,15.7265498644613,0.47073927251483033
204,0.4003011513242536,0.057482913952486614,15.863247443525161,0.44421500563947464
205,0.41034754672339346,0.055066914757463614,16.103661199258624,0.45982648992675745
206,0.5166693351440088,0.07566744886076027,15.916276394983495,0.5636662627272766
207,0.3367986500769927,0.043065255821089554,16.25175401730468,0.38562090907832225
208,0.3796092171284943,0.05199981800192344,15.775404521741596,0.42523279760566723
209,0.4068530214389145,0.05514269776383052,16.1414301483753,0.45537830348454794
210,0.3599261041948705,0.049654342484169556,16.613892925764894,0.40606147622583944
211,0.3162304531946958,0.041128533693112646,15.53728484330154,0.3600017649212349
212,0.5966047136586033,0.08812570980099599,16.033888031863317,0.6453110268081336
213,0.36062176741051394,0.05317405607000181,16.26150049380186,0.4016134536297272
214,0.4171717057948867,0.061472230648006,16.159240322068797,0.4612069321162413
215,0.3854177432560033,0.054050377755167744,16.007619660444483,0.430306555976363
216,0.3926633499823577,0.057455067068074905,16.29573310068567,0.43627784145833065
217,0.4937384454810804,0.07295405771352637,15.99264237783731,0.5399961650839701
218,0.432602429174896,0.06325426005228185,16.569654620592825,0.4789590546195137
219,0.4343842879600252,0.06271602411596455,16.021186676925705,0.4798978796393811
220,0.4161438589657768,0.05711687200966176,15.387362642340307,0.4621880707052841
221,0.46333485713360545,0.07162872222248695,16.010501791453308,0.5061554159254243
222,0.6015806098346107,0.09270114273704544,16.06419254568596,0.6481902814514736
223,0.3922004746521346,0.054936972858791844,15.475976539148816,0.4361291686885047
